customer_unique_id,customer_city,customer_state,order_id,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,product_id,product_category_name,price,freight_value,seller_id,payment_type,payment_installments,payment_value,review_score,review_creation_date,review_answer_timestamp,order_seq
001ae44fa04911a9e9577356dce6c63c,sao caetano do sul,SP,a59ef0abffbef8ddaae23600b6ee6604,2017-11-06 17:35:49+00:00,2017-11-07 06:31:44 UTC,2017-11-07 18:57:39 UTC,,2017-11-24 00:00:00+00:00,39d4f8671e6c7b08d7d0036f4f46390f,pet_shop,99.9,16.33,232a6014e7b10cba61c6c2b2ea6bb4b0,boleto,1,116.23,,,,1
001ae5a1788703d64536c30362503e49,volta redonda,RJ,0247aa98317f60908e99f44e7a2a4896,2017-12-08 11:32:44+00:00,2017-12-09 02:37:23 UTC,2017-12-11 16:38:52 UTC,2018-01-08 23:13:13+00:00,2018-01-08 00:00:00+00:00,c4baedd846ed09b85f78a781b522f126,garden_tools,89.99,45.09,a1043bafd471dff536d0c462352beb48,boleto,1,135.08,5,2018-01-09 00:00:00 UTC,2018-01-10 11:01:40 UTC,1
001deb796b28a3a128d6113857569aa4,rio de janeiro,RJ,bc444369eaecdac2463e2551eff32463,2018-06-22 16:07:29+00:00,2018-06-23 15:15:54 UTC,2018-06-26 13:30:00 UTC,2018-07-03 22:28:05+00:00,2018-08-08 00:00:00+00:00,acdf5181c8a73074065f3a2faed9530f,housewares,39.9,23.43,9c54608f0996c32ae4743089d915f845,credit_card,6,63.33,4,2018-07-04 00:00:00 UTC,2018-07-05 10:11:11 UTC,1
001f3c4211216384d5fe59b041ce1461,sao paulo,SP,7845d9a1a3d511b756a5c2c2352ba770,2017-03-19 18:34:36+00:00,2017-03-19 18:34:36 UTC,2017-03-21 17:28:28 UTC,2017-03-30 07:41:35+00:00,2017-04-10 00:00:00+00:00,aa96d291abe7cd0000c25e34bc8ed316,housewares,24.88,10.96,8b28d096634035667e8263d57ba3368c,credit_card,3,35.84,3,2017-03-31 00:00:00 UTC,2017-03-31 23:11:28 UTC,1
002043098f10ba39a4600b6c52fbfe3c,aracaju,SE,4c5fb984844ad48dc34f8acf42eb0eda,2017-03-26 16:45:59+00:00,2017-03-26 17:02:14 UTC,2017-04-05 16:54:52 UTC,2017-04-19 09:39:03+00:00,2017-05-05 00:00:00+00:00,331e79a28ee5afbb321a3146653085f2,office_furniture,176.99,60.82,7c67e1448b00f6e969d365cea6b010ab,credit_card,4,237.81,4,2017-04-20 00:00:00 UTC,2017-04-21 02:57:05 UTC,1
002311514717ca8b65b09a26cdf7b91a,guarulhos,SP,9256fda5584ec43f6212f63bdf17b2ec,2018-06-27 11:34:34+00:00,2018-06-27 11:57:21 UTC,2018-06-27 11:56:00 UTC,2018-06-28 18:26:27+00:00,2018-07-16 00:00:00+00:00,36c554eb2e204a1db6000ed146c9fbde,auto,116.25,8.07,73b8eb4a9a729d4019b24ed1be748cbf,credit_card,2,124.32,5,2018-06-29 00:00:00 UTC,2018-07-03 11:00:08 UTC,1
0023557a94bef0038066b5d1b3dc763e,potirendaba,SP,e91130c6fc7b9ad7646ba8260477bd66,2018-03-28 19:53:14+00:00,2018-03-28 20:07:42 UTC,2018-04-12 23:06:44 UTC,2018-04-18 20:15:45+00:00,2018-04-25 00:00:00+00:00,03973c875a4653e663aede2c46a957f6,auto,89.9,17.54,cee48807215b30a12ca2ca10ffb5f250,credit_card,2,107.44,3,2018-04-27 00:00:00 UTC,2018-04-29 16:41:11 UTC,1
002471155ecd08d208d1376720e2a907,itajai,SC,f9e6499752da6fc8ae3b440055370d8f,2018-08-08 20:36:30+00:00,2018-08-08 20:50:06 UTC,2018-08-09 16:41:00 UTC,2018-08-16 19:41:33+00:00,2018-08-27 00:00:00+00:00,11dcc970f7a5581e1bf777b6da3f7096,housewares,68.9,23.28,06579cb253ecd5a3a12a9e6eb6bf8f47,credit_card,3,92.18,5,2018-08-17 00:00:00 UTC,2018-08-19 23:57:21 UTC,1
00256bf7b05c08f6a5849df3d0a64f1f,sao paulo,SP,9486c11941b06fdf44a70c74c0d03ed3,2018-06-01 17:41:18+00:00,2018-06-01 17:55:19 UTC,2018-06-04 13:16:00 UTC,2018-06-11 15:56:55+00:00,2018-07-18 00:00:00+00:00,1533438056d9a9bcb1295afd304e36df,furniture_decor,39.5,18.23,1ce3ae5a399804d1a87e706f8a813c3e,credit_card,1,57.73,3,2018-06-12 00:00:00 UTC,2018-06-12 18:27:23 UTC,1
0025795df7a7d077c4c90162fa820085,sao paulo,SP,dc9b66f791e6bc0d3a44e2c513a1d117,2018-07-24 11:09:11+00:00,2018-07-25 08:05:12 UTC,2018-07-25 14:29:00 UTC,2018-07-27 12:32:19+00:00,2018-08-14 00:00:00+00:00,68bf40b3abd5ffc25981c25df9ed9087,stationery,79,34.79,3d871de0142ce09b7081e2b9d1733cb1,credit_card,3,214.08,1,2018-07-28 00:00:00 UTC,2018-07-30 15:48:55 UTC,1
0025795df7a7d077c4c90162fa820085,sao paulo,SP,dc9b66f791e6bc0d3a44e2c513a1d117,2018-07-24 11:09:11+00:00,2018-07-25 08:05:12 UTC,2018-07-25 14:29:00 UTC,2018-07-27 12:32:19+00:00,2018-08-14 00:00:00+00:00,5c2bb11cf2149bd4d9fffcc1246458c3,stationery,98.9,1.39,dbc22125167c298ef99da25668e1011f,credit_card,3,214.08,1,2018-07-28 00:00:00 UTC,2018-07-30 15:48:55 UTC,1
0027324a96d26a2bc7d69262f83c8403,sao jose dos campos,SP,07357a6641ec997dc95d17a571f9ce5f,2018-03-25 11:51:37+00:00,2018-03-26 11:47:40 UTC,2018-03-27 18:26:44 UTC,2018-03-28 19:44:32+00:00,2018-04-06 00:00:00+00:00,27a7e832bcfcd69ff687d611c3e79cbd,perfumery,37.9,8.88,d57e18d5f73c7ccb7f7339b61166898d,credit_card,2,46.78,5,2018-03-29 00:00:00 UTC,2018-03-29 09:16:01 UTC,1
0028a7d8db7b0247652509358ad8d755,valinhos,SP,75e6b640cd630f2a1b0250fadc68da12,2017-12-13 15:49:39+00:00,2017-12-13 15:56:29 UTC,2017-12-15 21:23:27 UTC,2018-01-05 18:53:26+00:00,2018-01-11 00:00:00+00:00,f4d450a6163f21cf9db8bcdf8c7e50f8,office_furniture,274,80.87,67bf6941ba2f1fa1d02c375766bc3e53,voucher,1,293.54,3,2018-01-06 00:00:00 UTC,2018-01-07 01:57:07 UTC,1
0028a7d8db7b0247652509358ad8d755,valinhos,SP,75e6b640cd630f2a1b0250fadc68da12,2017-12-13 15:49:39+00:00,2017-12-13 15:56:29 UTC,2017-12-15 21:23:27 UTC,2018-01-05 18:53:26+00:00,2018-01-11 00:00:00+00:00,f4d450a6163f21cf9db8bcdf8c7e50f8,office_furniture,274,80.87,67bf6941ba2f1fa1d02c375766bc3e53,credit_card,1,61.33,3,2018-01-06 00:00:00 UTC,2018-01-07 01:57:07 UTC,1
0028cfeb9dfcd3628a56d5b6400deef5,serrana,SP,1f92ee0cb5a486074e52ffcecaa1dbd0,2018-01-07 00:12:45+00:00,2018-01-09 07:17:42 UTC,2018-01-09 18:07:39 UTC,2018-01-16 18:46:40+00:00,2018-01-31 00:00:00+00:00,7b44e5ea770ef06810f5df89006cc8b2,electronics,95.9,22.3,c003204e1ab016dfa150abc119207b24,boleto,1,118.2,5,2018-01-17 00:00:00 UTC,2018-01-18 08:26:50 UTC,1
00293787e2aec37a9c253b63fdfe2049,rio de janeiro,RJ,26967c9a40c842f7e0067b4ef5489082,2017-10-27 14:25:35+00:00,2017-10-27 16:31:27 UTC,2017-10-27 21:51:13 UTC,2017-11-08 18:57:24+00:00,2017-11-16 00:00:00+00:00,b84c4c7f1845f068f40e350865b803fa,health_beauty,118.9,10.04,01fdefa7697d26ad920e9e0346d4bd1b,boleto,1,257.87,3,2017-11-09 00:00:00 UTC,2017-11-10 22:14:53 UTC,1
00293787e2aec37a9c253b63fdfe2049,rio de janeiro,RJ,26967c9a40c842f7e0067b4ef5489082,2017-10-27 14:25:35+00:00,2017-10-27 16:31:27 UTC,2017-10-27 21:51:13 UTC,2017-11-08 18:57:24+00:00,2017-11-16 00:00:00+00:00,b84c4c7f1845f068f40e350865b803fa,health_beauty,118.9,10.04,01fdefa7697d26ad920e9e0346d4bd1b,boleto,1,257.87,3,2017-11-09 00:00:00 UTC,2017-11-10 22:14:53 UTC,1
0029bd580d3012618731f5abb174a07f,sao paulo,SP,7a43bbe9766ce937332b6f9dcba36715,2017-11-02 13:24:21+00:00,2017-11-04 04:25:14 UTC,2017-11-09 19:21:47 UTC,,2017-11-16 00:00:00+00:00,827c4a77226a3e7ef259d61eaa775df9,furniture_decor,39.9,12.48,b14db04aa7881970e83ffa9426897925,boleto,1,52.38,2,2017-11-19 00:00:00 UTC,2017-11-21 10:03:21 UTC,1
002aba8c1af80acacef6e011f9f23262,mangaratiba,RJ,f407e662a10a7864e42c33fdc559ff0a,2018-02-27 12:47:48+00:00,2018-02-28 12:48:37 UTC,2018-03-02 16:51:44 UTC,2018-04-26 19:24:34+00:00,2018-03-28 00:00:00+00:00,782d995a1fa812332e893151d983f902,construction_tools_construction,199.9,17.84,0b35c634521043bf4b47e21547b99ab5,credit_card,3,217.74,1,2018-03-30 00:00:00 UTC,2018-03-31 19:44:55 UTC,1
002ae492472e45ad6ebeb7a625409392,brasilia,DF,3ef9cbaa0a848de9dd30b1953d31a730,2017-10-08 23:56:02+00:00,2017-10-10 00:14:20 UTC,2017-10-17 16:53:49 UTC,2017-10-20 19:04:09+00:00,2017-11-03 00:00:00+00:00,7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,58.99,62.55,cc419e0650a3c5ba77189a1882b7556a,credit_card,4,218.66,3,2017-10-21 00:00:00 UTC,2017-10-21 21:37:35 UTC,1
002ae492472e45ad6ebeb7a625409392,brasilia,DF,3ef9cbaa0a848de9dd30b1953d31a730,2017-10-08 23:56:02+00:00,2017-10-10 00:14:20 UTC,2017-10-17 16:53:49 UTC,2017-10-20 19:04:09+00:00,2017-11-03 00:00:00+00:00,03566b85189259c49476f004ad2afd08,health_beauty,44.99,52.13,cc419e0650a3c5ba77189a1882b7556a,credit_card,4,218.66,3,2017-10-21 00:00:00 UTC,2017-10-21 21:37:35 UTC,1
002b4cd83fabaffaa475f78ea5ef3e08,sao sebastiao do paraiso,MG,22bf3dde4d90667a74118fad0041bfd5,2017-02-01 13:53:16+00:00,2017-02-01 14:05:16 UTC,2017-02-02 14:26:38 UTC,2017-02-10 09:32:53+00:00,2017-03-10 00:00:00+00:00,87283a98b24f9f1ac3a31b631073cf47,fashion_bags_accessories,49.9,14.52,cab85505710c7cb9b720bceb52b01cee,credit_card,1,64.42,2,2017-02-14 00:00:00 UTC,2017-02-14 10:00:51 UTC,1
002bdeb33da5b1b3ce8b9c822f749c82,palhoca,SC,33333d8eea2fd73fef836145d8e725ea,2017-12-05 19:04:42+00:00,2017-12-05 19:30:50 UTC,2017-12-07 23:09:22 UTC,2017-12-14 15:58:52+00:00,2018-01-09 00:00:00+00:00,154e7e31ebfa092203795c972e5804a6,health_beauty,23.99,14.1,cc419e0650a3c5ba77189a1882b7556a,credit_card,1,38.09,5,2017-12-15 00:00:00 UTC,2017-12-18 16:02:56 UTC,1
002cdf87d4c03f08f7eb4551a923affc,hortolandia,SP,952da942e2586c7131de1381aba049a3,2017-10-31 17:32:22+00:00,2017-10-31 18:31:10 UTC,2017-11-14 21:19:02 UTC,2017-11-30 20:03:57+00:00,2017-11-16 00:00:00+00:00,8ed094bfe076c568f6bb10feada3f75d,office_furniture,196.99,31.68,7c67e1448b00f6e969d365cea6b010ab,credit_card,10,228.67,1,2017-11-18 00:00:00 UTC,2017-11-18 16:40:47 UTC,1
002d3bd901608f67c3fc11eaaa842b13,santo andre,SP,34d14e4938fbe164df32fbf18b181497,2018-01-15 18:39:36+00:00,2018-01-17 03:36:33 UTC,2018-01-19 19:15:24 UTC,2018-01-22 14:41:32+00:00,2018-01-30 00:00:00+00:00,211293b50935ced8d4370f552c482d74,drinks,19.49,9.27,e9779976487b77c6d4ac45f75ec7afe9,boleto,1,28.76,4,2018-01-23 00:00:00 UTC,2018-01-23 17:35:41 UTC,1
002d71b244beb91ca7030b15ab526446,santa cruz do rio pardo,SP,b14a8291157869f3d51b2d24c96d2da7,2017-05-22 22:24:51+00:00,2017-05-24 03:10:27 UTC,2017-05-24 13:48:53 UTC,2017-06-01 14:58:01+00:00,2017-06-13 00:00:00+00:00,f35927953ed82e19d06ad3aac2f06353,books_general_interest,115,15.56,669ae81880e08f269a64487cfb287169,boleto,1,130.56,5,2017-06-02 00:00:00 UTC,2017-06-03 00:36:58 UTC,1
002da6dde369f6a8b4c999ed61eb5a87,sao paulo,SP,cf8ace9395d2ee06b4b513df8ba682b3,2018-04-12 11:03:44+00:00,2018-04-12 11:31:48 UTC,2018-04-12 21:52:28 UTC,2018-04-13 21:57:48+00:00,2018-04-27 00:00:00+00:00,8b50a72d52d7a91fb19d19fbe069e2f2,housewares,44.99,7.39,9f505651f4a6abe901a56cdc21508025,credit_card,1,52.38,5,2018-04-14 00:00:00 UTC,2018-04-17 10:41:19 UTC,1
002eb8b96288f3804e21d2777ac29895,betim,MG,e1b7512618fd9b1dc5bba0cfe3a7aee4,2017-07-22 13:24:06+00:00,2017-07-22 13:35:17 UTC,2017-07-26 15:33:59 UTC,2017-08-03 22:17:34+00:00,2017-08-15 00:00:00+00:00,187e7d92b8168c3661824809d0c5dffb,health_beauty,119.9,18.09,431af27f296bc6519d890aa5a05fdb11,credit_card,6,137.99,5,2017-08-04 00:00:00 UTC,2017-08-07 08:28:32 UTC,1
002ed12115742033f015cb3c269ccf68,santo andre,SP,565f70f153b3d8a2684d6808ba284de7,2018-01-30 13:50:27+00:00,2018-01-30 14:15:19 UTC,2018-01-30 23:41:34 UTC,2018-02-01 22:32:50+00:00,2018-02-15 00:00:00+00:00,93c902b021a9e594f658ab1b0351602a,electronics,97.9,11.89,2e90cb1677d35cfe24eef47d441b7c87,credit_card,3,109.79,5,2018-02-02 00:00:00 UTC,2018-02-07 13:04:56 UTC,1
002ef00822613c94613e60e03b169fef,pitanga,PR,b525c6d19f79d13ff968c544e517bafe,2018-02-14 20:56:34+00:00,2018-02-15 21:31:53 UTC,2018-02-16 19:25:07 UTC,2018-02-23 19:22:41+00:00,2018-03-13 00:00:00+00:00,64fb265487de2238627ce43fe8a67efc,bed_bath_table,92.9,21.14,4a3ca9315b744ce9f8e9374361493884,credit_card,6,114.04,4,2018-02-24 00:00:00 UTC,2018-02-25 23:34:09 UTC,1
002feefec5af0a3b26ee7839c66d205e,rio de janeiro,RJ,828c3114b783f896fba059433600c471,2017-10-29 12:19:51+00:00,2017-10-29 13:55:15 UTC,2017-11-01 22:34:33 UTC,2017-12-01 16:17:35+00:00,2017-11-21 00:00:00+00:00,368c6c730842d78016ad823897a372db,garden_tools,59.9,17.67,1f50f920176fa81dab994f9023523100,credit_card,1,77.57,1,2017-11-23 00:00:00 UTC,2017-11-27 02:57:21 UTC,1
003035f5ec76f2220098377482de93c9,divinopolis,MG,0903e0b7f189735c47cae28e5e5766f5,2017-08-28 21:35:08+00:00,2017-08-28 21:45:37 UTC,2017-08-29 15:50:09 UTC,2017-09-04 19:09:40+00:00,2017-09-15 00:00:00+00:00,f03859e4cc21018569f5ae7a03897ff4,consoles_games,49.99,12.48,7299e27ed73d2ad986de7f7c77d919fa,credit_card,3,62.47,5,2017-09-05 00:00:00 UTC,2017-09-06 04:01:06 UTC,1
003162bf0351f47a1a247992b8b9b42d,serra,ES,5c0020b504a0fe54c58f9135380f6e6d,2018-07-14 15:45:27+00:00,2018-07-14 15:55:16 UTC,2018-07-16 15:24:00 UTC,2018-07-23 18:16:32+00:00,2018-08-02 00:00:00+00:00,310b40ec41fbfc061e5309006482e68a,books_general_interest,514.9,21.7,527801b552d0077ffd170872eb49683b,credit_card,10,536.6,5,2018-07-24 00:00:00 UTC,2018-07-27 20:33:33 UTC,1
00324c9f4d710e7bac5c5ba679714430,paraiso do tocantins,TO,1405c563a488ba7869c598deec085886,2017-06-21 20:40:38+00:00,2017-06-21 20:55:11 UTC,2017-06-23 11:52:19 UTC,2017-07-04 15:47:22+00:00,2017-07-21 00:00:00+00:00,a3e5b0b8f8e66aba2fe28eb565d3ac97,housewares,29.9,79.88,8b28d096634035667e8263d57ba3368c,credit_card,7,78.05,5,2017-07-05 00:00:00 UTC,2017-07-12 20:24:13 UTC,1
00324c9f4d710e7bac5c5ba679714430,paraiso do tocantins,TO,1405c563a488ba7869c598deec085886,2017-06-21 20:40:38+00:00,2017-06-21 20:55:11 UTC,2017-06-23 11:52:19 UTC,2017-07-04 15:47:22+00:00,2017-07-21 00:00:00+00:00,a3e5b0b8f8e66aba2fe28eb565d3ac97,housewares,29.9,79.88,8b28d096634035667e8263d57ba3368c,voucher,1,31.73,5,2017-07-05 00:00:00 UTC,2017-07-12 20:24:13 UTC,1
0032c76b20340da25249092a268ce66c,charqueada,SP,59fa27082bb77c5dbd8a6568f3b34380,2016-10-06 11:32:00+00:00,2016-10-06 16:05:17 UTC,2016-10-30 14:37:41 UTC,2016-11-01 15:04:41+00:00,2016-11-28 00:00:00+00:00,4e0946aebc8e1d7521219ec1e7380aed,toys,128.9,16.04,817f85dbb65aa3e70831d90fe75cdf89,credit_card,1,144.94,4,2016-11-02 00:00:00 UTC,2016-11-03 16:26:46 UTC,1
0032ca69771a7758ce643258bb9e4ac7,sao paulo,SP,7073be83c3247747c26a69d5a689edbf,2018-07-16 15:32:50+00:00,2018-07-16 15:45:17 UTC,2018-07-20 15:50:00 UTC,2018-07-23 12:41:23+00:00,2018-08-01 00:00:00+00:00,69fb24f0cd077f460768e66b89c3565e,furniture_living_room,45,17.45,5b0cc932433fa5184b5b94bfe6bcc256,credit_card,2,62.45,5,2018-07-24 00:00:00 UTC,2018-07-26 16:16:34 UTC,1
0033f4a2887e07e25aa1204d482f41ba,salvador,BA,c08a3a0b0a729cc378e7a36ebf5e9a95,2018-06-26 01:07:23+00:00,2018-06-27 08:12:02 UTC,2018-06-27 11:31:00 UTC,2018-07-06 18:07:46+00:00,2018-07-24 00:00:00+00:00,4ae6bbbe40edd8689f356e7d822c6dd3,cool_stuff,350,75.04,ffa6adafb71b807dc13159e26431354c,boleto,1,425.04,5,2018-07-07 00:00:00 UTC,2018-07-07 21:25:39 UTC,1
00344274804f3b8003de1b0562ae01df,afranio,PE,29987cf19684b333665b685a76f8dd8e,2018-07-09 14:09:25+00:00,2018-07-09 14:24:50 UTC,2018-07-10 13:45:00 UTC,2018-07-23 17:12:41+00:00,2018-08-03 00:00:00+00:00,8c292ca193d326152e335d77176746f0,health_beauty,188,38.23,7e1fb0a3ebfb01ffb3a7dae98bf3238d,credit_card,5,226.23,3,2018-07-24 00:00:00 UTC,2018-07-26 13:03:11 UTC,1
0034c76b7e6a17d738375b99afc2f01e,paraisopolis,MG,6b58f3523e45f9838f702acbc21e2f51,2018-05-07 16:17:00+00:00,2018-05-07 17:56:22 UTC,2018-05-08 13:54:00 UTC,2018-05-15 17:48:45+00:00,2018-05-28 00:00:00+00:00,8275ff8af7dedbf142a446d74d0c5daf,home_appliances,26,18.23,d91fb3b7d041e83b64a00a3edfb37e4f,credit_card,1,44.23,5,2018-05-16 00:00:00 UTC,2018-05-20 21:42:16 UTC,1
0035029989e6fc5cf030918a5f9f2037,sao paulo,SP,7828e49a0881db0def748546e4b2c8dc,2018-05-12 14:28:16+00:00,2018-05-12 14:51:29 UTC,2018-05-14 13:00:00 UTC,2018-05-17 19:58:29+00:00,2018-05-29 00:00:00+00:00,fb1e2262cc73f7ab23c5dc5cf8d78693,luggage_accessories,219,54.06,2a84855fd20af891be03bc5924d2b453,credit_card,1,546.12,5,2018-05-18 00:00:00 UTC,2018-05-20 20:22:32 UTC,1
0035029989e6fc5cf030918a5f9f2037,sao paulo,SP,7828e49a0881db0def748546e4b2c8dc,2018-05-12 14:28:16+00:00,2018-05-12 14:51:29 UTC,2018-05-14 13:00:00 UTC,2018-05-17 19:58:29+00:00,2018-05-29 00:00:00+00:00,fb1e2262cc73f7ab23c5dc5cf8d78693,luggage_accessories,219,54.06,2a84855fd20af891be03bc5924d2b453,credit_card,1,546.12,5,2018-05-18 00:00:00 UTC,2018-05-20 20:22:32 UTC,1
003650b504826ea534e02eba0ab58dd5,sao paulo,SP,4bd1099b6061705c9dc280f3f0c4324a,2018-01-17 12:03:01+00:00,2018-01-17 12:12:21 UTC,2018-01-17 19:37:08 UTC,2018-01-19 22:28:52+00:00,2018-02-01 00:00:00+00:00,44291e25afe160dfe5f844da1b0f8b15,perfumery,13.99,7.78,3c7c4a49ec3c6550809089c6a2ca9370,credit_card,2,21.77,4,2018-01-20 00:00:00 UTC,2018-01-21 01:06:56 UTC,1
